2021-04-30 20:53:14 startup packages configure
2021-04-30 20:53:14 configure brightness-udev:all 0.4-2 <none>
2021-04-30 20:53:14 status unpacked brightness-udev:all 0.4-2
2021-04-30 20:53:14 status half-configured brightness-udev:all 0.4-2
2021-04-30 20:53:14 status installed brightness-udev:all 0.4-2
2021-04-30 20:53:14 configure brightnessctl:arm64 0.4-2 <none>
2021-04-30 20:53:14 status unpacked brightnessctl:arm64 0.4-2
2021-04-30 20:53:14 status half-configured brightnessctl:arm64 0.4-2
2021-04-30 20:53:14 status installed brightnessctl:arm64 0.4-2
2021-04-30 20:55:15 startup archives unpack
2021-04-30 20:55:16 install libavresample4:arm64 <none> 7:4.1.4-1build2
2021-04-30 20:55:16 status triggers-pending libc-bin:arm64 2.30-0ubuntu2.2
2021-04-30 20:55:16 status half-installed libavresample4:arm64 7:4.1.4-1build2
2021-04-30 20:55:17 status unpacked libavresample4:arm64 7:4.1.4-1build2
2021-04-30 20:55:17 install ffmpeg:arm64 7:4.1.4-1build2 7:4.1.4-1build2
2021-04-30 20:55:17 status half-installed ffmpeg:armhf 7:4.1.4-1build2
2021-04-30 20:55:19 status unpacked ffmpeg:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 startup packages configure
2021-04-30 20:55:20 configure libavresample4:arm64 7:4.1.4-1build2 <none>
2021-04-30 20:55:20 status unpacked libavresample4:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 status half-configured libavresample4:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 status installed libavresample4:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 configure ffmpeg:arm64 7:4.1.4-1build2 <none>
2021-04-30 20:55:20 status unpacked ffmpeg:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 status half-configured ffmpeg:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 status installed ffmpeg:arm64 7:4.1.4-1build2
2021-04-30 20:55:20 trigproc libc-bin:arm64 2.30-0ubuntu2.2 <none>
2021-04-30 20:55:20 status half-configured libc-bin:arm64 2.30-0ubuntu2.2
2021-04-30 20:55:21 status installed libc-bin:arm64 2.30-0ubuntu2.2
